timestep,demand_el,biomass,brown_lig,coal_derived_gas,fossil_gas,fossil_hardcoal,fossil_oil,fossil_oil_shale,fossil_peat,geothermal,hydro_pumped_storage,run_of_river,hydro_water_reservoir,marine,nuclear,other ,other_renewable,solar,waste,wind_offshore
6592,238360.0901689,4408,15755,337,827,9955,211,n/e,n/e,5,406,1811,61,n/e,10456,5323,162,9756,240,1526
6593,243303.1370577,4422,15933,330,828,10498,211,n/e,n/e,5,51,1817,45,n/e,10440,5527,154,8379,234,1638
6594,251361.5496326,4425,15978,312,820,10843,211,n/e,n/e,5,107,1816,56,n/e,10449,5578,177,7014,229,1695
6595,261879.9472606,4432,16093,329,820,11064,211,n/e,n/e,5,828,1808,81,n/e,10494,5808,187,5708,234,1694
6596,248740.0270997,4436,16091,380,811,11616,211,n/e,n/e,5,1859,1803,85,n/e,10510,5779,178,4419,242,1657
6597,235184.7248472,4427,16134,398,821,12450,211,n/e,n/e,5,313,1795,59,n/e,10489,6626,210,3185,246,1610
6598,227144.7736985,4438,16093,416,826,13029,211,n/e,n/e,5,959,1794,57,n/e,10505,6458,220,2057,254,1579
6599,208346.4263802,4437,16113,428,833,13972,211,n/e,n/e,5,1702,1791,62,n/e,10509,6478,225,1088,255,1612
6600,193748.0535424,4441,16125,444,833,14610,211,n/e,n/e,5,2455,1789,54,n/e,10511,6561,894,432,256,1640
6601,185218.8745971,4435,16111,466,830,15680,212,n/e,n/e,5,1989,1785,30,n/e,10441,6737,1217,113,252,1654
6602,179597.3702922,4441,16118,478,825,16282,212,n/e,n/e,5,3114,1783,64,n/e,10487,6727,1326,35,255,1675
6603,182620.428847,4437,16191,472,825,16481,212,n/e,n/e,5,4068,1779,110,n/e,10510,6743,1354,0,254,1625
6604,187369.6307597,4438,16239,469,793,16794,211,n/e,n/e,5,4962,1776,171,n/e,10534,6703,1581,0,257,1556
6605,189252.6962412,4431,16284,476,783,16921,211,n/e,n/e,5,4677,1771,84,n/e,10497,6458,1427,0,259,1515
6606,190789.6099797,4437,16279,479,809,16758,211,n/e,n/e,5,3931,1772,75,n/e,10492,6482,1137,0,264,1233
6607,193872.6681699,4433,16281,479,828,16614,211,n/e,n/e,5,3474,1768,73,n/e,10494,6488,1162,0,254,1210
6608,201797.2354043,4434,16263,474,827,16539,211,n/e,n/e,5,2313,1763,67,n/e,10536,6423,1178,0,259,1278
6609,209587.9572981,4421,16248,476,831,16523,211,n/e,n/e,5,2185,1763,108,n/e,10569,6365,536,0,262,1316
6610,216155.6097002,4430,16231,479,833,16083,210,n/e,n/e,5,1248,1764,76,n/e,10568,6406,227,0,263,1345
6611,224860.1721953,4421,16276,484,842,15505,210,n/e,n/e,5,924,1768,113,n/e,10565,6338,231,0,265,1342
6612,223069.4138453,4424,16282,482,841,15100,210,n/e,n/e,5,671,1771,73,n/e,10571,6228,234,0,270,1335
6613,213977.1613982,4419,16305,479,833,14812,211,n/e,n/e,5,1954,1773,118,n/e,10576,5948,288,0,259,1337
6614,208194.1196133,4420,16313,473,825,14402,212,n/e,n/e,5,2183,1773,68,n/e,10568,5808,240,0,265,1300
6615,204607.9875567,4414,16279,475,831,14132,211,n/e,n/e,5,1765,1769,89,n/e,10570,5822,224,0,256,1276
6616,206089.5170164,4415,16283,472,824,13960,211,n/e,n/e,5,769,1769,45,n/e,10499,5998,216,0,255,1256
6617,214314.082428,4408,16377,482,812,13660,211,n/e,n/e,5,1773,1770,79,n/e,10375,6124,286,0,262,1213
6618,229161.6845206,4412,16370,479,810,13232,211,n/e,n/e,5,1597,1768,79,n/e,10333,5980,224,0,256,1166
6619,248920.026006,4412,16372,485,817,12748,212,n/e,n/e,5,1530,1768,95,n/e,10350,5843,282,0,259,1197
6620,244369.2844258,4416,16332,470,818,12044,212,n/e,n/e,5,1260,1764,34,n/e,10328,5970,224,0,263,1210
6621,232955.5076229,4412,16359,471,801,11628,211,n/e,n/e,5,504,1762,38,n/e,10340,5538,201,0,265,1356
6622,224163.2533529,4413,16375,468,790,10838,212,n/e,n/e,5,123,1764,25,n/e,10306,5281,156,0,266,1428
6623,206287.977349,4414,16362,471,799,10112,211,n/e,n/e,5,130,1766,40,n/e,10305,5186,163,0,256,1439
6624,193812.6685345,4414,16336,471,786,9504,211,n/e,n/e,5,48,1767,35,n/e,10280,5264,152,0,255,1402
6625,193720.361403,4388,16292,463,761,9181,211,n/e,n/e,5,89,1764,42,n/e,10386,4348,193,0,261,1380
6626,192635.7526086,4394,16258,468,757,9037,212,n/e,n/e,5,83,1770,31,n/e,10513,4299,187,0,260,1342
6627,195160.3526535,4391,16211,468,766,9021,212,n/e,n/e,5,66,1779,60,n/e,10536,4146,170,0,259,1288
6628,199323.4042816,4394,16167,468,755,9047,212,n/e,n/e,5,69,1786,36,n/e,10527,4110,173,0,257,1241
6629,214577.1577526,4389,16131,468,756,9194,212,n/e,n/e,5,6,1790,87,n/e,10556,4190,109,0,252,1229
6630,257103.0532084,4391,16094,345,760,9213,212,n/e,n/e,5,5,1793,39,n/e,10547,4203,109,0,252,1188
6631,283553.6617234,4384,16106,345,768,9174,212,n/e,n/e,5,4,1796,32,n/e,10536,4115,108,0,255,1166
6632,295798.2027093,4385,16118,345,773,9243,212,n/e,n/e,5,4,1797,24,n/e,10538,4071,108,0,247,1131
6633,297007.4261312,4383,16029,345,793,9244,212,n/e,n/e,5,4,1801,84,n/e,10561,3917,108,0,251,1089
6634,300468.9435604,4387,15843,345,793,9202,213,n/e,n/e,5,4,1803,59,n/e,10558,3623,108,0,258,1057
6635,305287.3758217,4386,15883,345,798,9321,213,n/e,n/e,5,47,1803,81,n/e,10552,3357,108,0,259,1036
6636,301576.6291377,4398,15853,451,801,9358,213,n/e,n/e,5,54,1800,29,n/e,10540,3285,108,0,262,1005
6637,298802.7998378,4394,15885,452,822,9223,213,n/e,n/e,5,21,1799,88,n/e,10553,3186,108,0,255,1019
6638,295092.0531538,4397,15865,464,820,9326,213,n/e,n/e,5,12,1795,43,n/e,10550,3302,108,0,255,1114
6639,291884.3803361,4397,15889,466,824,9360,213,n/e,n/e,5,4,1798,49,n/e,10553,3543,108,0,263,1130
6640,284315.1955578,4399,15887,460,812,9269,213,n/e,n/e,5,4,1798,99,n/e,10547,3647,108,0,258,1100
6641,285067.4986791,4396,15862,457,811,9501,213,n/e,n/e,5,4,1796,76,n/e,10547,4015,108,0,258,1072
6642,292576.683822,4392,15874,453,817,9816,213,n/e,n/e,5,4,1795,97,n/e,10556,3992,108,0,264,1049
6643,309007.3532188,4366,15856,469,833,10088,213,n/e,n/e,5,4,1790,79,n/e,10559,4312,108,0,256,1053
6644,296536.6597609,4385,15866,478,847,10204,213,n/e,n/e,5,7,1792,88,n/e,10563,4444,110,0,257,1046
6645,277724.4663728,4383,15851,460,876,10381,213,n/e,n/e,5,73,1801,26,n/e,10554,4711,177,0,250,1047
6646,257195.3603398,4380,15883,472,878,10789,213,n/e,n/e,5,74,1800,33,n/e,10563,4852,177,0,248,1079
6647,235221.6476998,4365,15919,476,883,11794,213,n/e,n/e,5,75,1796,38,n/e,10559,4716,179,0,259,1046
6648,220766.3509158,4368,15972,466,878,12845,212,n/e,n/e,5,89,1800,27,n/e,10564,4772,192,0,255,1009
6649,216709.4524889,4373,15939,463,924,13852,212,n/e,n/e,5,64,1801,129,n/e,10551,5911,167,3,264,997
6650,212398.7094505,4374,15969,459,934,14840,213,n/e,n/e,5,337,1801,196,n/e,10580,5928,195,5,263,991
6651,213760.2396393,4377,15938,455,944,15753,212,n/e,n/e,5,584,1809,104,n/e,10573,6011,172,12,250,988
6652,217521.7552456,4382,15917,456,947,16428,212,n/e,n/e,5,1477,1807,74,n/e,10572,6068,175,106,255,932
6653,228520.149957,4379,15983,456,940,16706,212,n/e,n/e,5,1927,1797,79,n/e,10568,6452,500,407,261,878
6654,266536.8420419,4378,16036,461,945,16739,212,n/e,n/e,5,2714,1809,228,n/e,10577,6606,515,922,264,827
6655,294912.0542475,4379,16007,462,955,16934,212,n/e,n/e,5,2622,1822,98,n/e,10575,6664,527,1585,257,797
6656,301853.550532,4363,15985,469,965,16962,212,n/e,n/e,5,2149,1839,68,n/e,10570,6741,513,2395,257,850
6657,302453.5468864,4366,16008,476,958,16926,212,n/e,n/e,5,1782,1844,56,n/e,10554,6805,223,3320,254,898
6658,308490.4332828,4372,16006,471,955,16951,212,n/e,n/e,5,1277,1848,46,n/e,10562,6822,222,4328,261,829
6659,313401.1726755,4367,15920,469,961,16810,213,n/e,n/e,5,686,1851,36,n/e,10530,6937,213,5380,264,807
6660,309519.6577983,4371,15947,468,947,16627,212,n/e,n/e,5,207,1840,23,n/e,10521,7020,221,6376,254,836
6661,307904.2829981,4376,15935,474,945,16216,213,n/e,n/e,5,210,1836,23,n/e,10524,6982,154,8052,264,874
6662,302873.5443344,4390,15982,478,946,15758,213,n/e,n/e,5,208,1838,20,n/e,10525,6891,154,8562,256,879
6663,298373.5716766,4395,15905,480,963,15327,212,n/e,n/e,5,104,1841,21,n/e,10518,6750,143,9538,257,937
6664,292068.994599,4400,15904,476,944,14646,212,n/e,n/e,5,219,1842,25,n/e,10531,6490,158,N/A,261,965
6665,292285.9163579,4377,15964,476,913,14377,214,n/e,n/e,5,701,1842,31,n/e,10561,6006,209,N/A,264,1026
6666,296241.2769403,4381,16042,476,914,14227,231,n/e,n/e,5,397,1847,22,n/e,10543,5948,152,N/A,260,1072
6667,310008.885595,4389,15986,483,923,14016,283,n/e,n/e,5,244,1849,24,n/e,10547,6114,151,N/A,260,1072
6668,294958.2078132,4409,16051,483,911,13758,284,n/e,n/e,5,82,1850,29,n/e,10544,6139,142,N/A,265,1006
6669,275324.4809553,4402,16067,479,885,13159,306,n/e,n/e,5,266,1848,32,n/e,10563,5638,170,13713,266,979
6670,257223.0524793,4388,16037,462,862,13011,342,n/e,n/e,5,296,1848,31,n/e,10565,5358,155,14218,259,953
6671,233440.120063,4382,16050,465,863,13019,382,n/e,n/e,5,213,1845,32,n/e,10561,5511,150,14554,258,896
6672,220826.3505513,4391,16136,474,854,13092,294,n/e,n/e,5,154,1847,32,n/e,10558,5610,153,14708,260,903
6673,216630.9914272,4384,16201,473,841,13653,280,n/e,n/e,5,569,1849,36,n/e,10556,5607,189,14930,260,901
6674,209689.4951427,4394,16192,465,840,13793,217,n/e,n/e,5,256,1843,33,n/e,10554,5244,156,14921,264,938
6675,212011.0194985,4395,16179,458,849,13897,216,n/e,n/e,5,343,1841,42,n/e,10552,5319,168,14842,248,966
6676,216192.5325528,4403,16190,454,885,13940,217,n/e,n/e,5,238,1821,35,n/e,10549,5490,170,14650,254,967
6677,229138.6077377,4378,16219,450,884,13873,225,n/e,n/e,5,1160,1809,18,n/e,10517,5058,413,14313,263,943
6678,268378.3693142,4373,16181,445,883,13658,222,n/e,n/e,5,903,1810,20,n/e,10500,5459,401,14028,255,932
6679,296227.4308705,4371,16213,461,883,13614,213,n/e,n/e,5,520,1814,32,n/e,10520,5612,422,13717,255,860
6680,302181.2408486,4385,16262,464,870,13496,211,n/e,n/e,5,300,1825,40,n/e,10536,5591,396,13348,265,806
6681,300635.096397,4394,16269,461,854,13169,212,n/e,n/e,5,318,1828,85,n/e,10533,6055,414,12924,256,768
6682,303648.9242386,4413,16220,459,845,13103,212,n/e,n/e,5,319,1821,90,n/e,10538,6080,415,12321,248,778
6683,308351.9725856,4401,16234,462,853,13344,211,n/e,n/e,5,409,1840,65,n/e,10537,5539,415,11461,253,780
6684,304105.8445392,4418,16221,456,860,13252,211,n/e,n/e,5,768,1844,88,n/e,10537,5551,423,10641,255,768
6685,302430.4701035,4423,16185,456,854,13469,212,n/e,n/e,5,339,1848,55,n/e,10534,5756,426,9867,250,776
6686,297335.1164479,4422,16186,460,835,13505,211,n/e,n/e,5,344,1849,42,n/e,10534,5742,435,9099,261,786
6687,293841.2915227,4418,16210,464,837,13537,209,n/e,n/e,5,416,1845,75,n/e,10536,5573,419,8069,255,761
6688,286899.7952382,4417,16182,463,827,13614,210,n/e,n/e,5,632,1845,76,n/e,10545,5530,431,7160,256,757
6689,288238.2486441,4415,16194,461,828,13604,210,n/e,n/e,5,379,1842,25,n/e,10521,5529,377,6138,264,782
6690,295424.358827,4425,16205,471,836,13576,210,n/e,n/e,5,691,1837,29,n/e,10535,5707,555,5073,261,795
6691,310050.4238041,4441,16450,475,831,13403,214,n/e,n/e,5,372,1832,32,n/e,10548,5816,202,4056,255,779
6692,294473.5953731,4454,16416,465,815,13830,214,n/e,n/e,5,559,1832,33,n/e,10556,5939,247,3148,261,747
6693,274498.3321288,4433,16397,469,784,14176,214,n/e,n/e,5,240,1829,36,n/e,10538,6365,276,2300,257,741
6694,255123.0652389,4436,16442,463,766,14496,213,n/e,n/e,5,372,1825,42,n/e,10548,6170,276,1553,267,736
6695,233430.8893498,4433,16440,464,779,14973,213,n/e,n/e,5,977,1823,50,n/e,10551,6136,368,875,258,768
6696,220383.2763203,4436,16407,465,800,15389,213,n/e,n/e,5,1352,1823,69,n/e,10556,6236,413,378,259,784
6697,216741.7599849,4438,16409,467,870,15589,213,n/e,n/e,5,1439,1821,36,n/e,10531,6545,724,96,253,762
6698,212597.1697831,4445,16460,466,913,15783,213,n/e,n/e,5,2487,1820,58,n/e,10559,6768,491,23,256,683
6699,213238.7043466,4444,16427,468,927,15726,213,n/e,n/e,5,3459,1817,73,n/e,10561,6950,464,10,257,663
6700,217563.2934548,4435,16446,474,924,15720,213,n/e,n/e,5,4213,1815,202,n/e,10559,7109,897,0,260,661
6701,230287.8315242,4430,16436,470,925,15741,213,n/e,n/e,5,4833,1817,145,n/e,10553,7153,1318,0,259,677
6702,267626.0661929,4430,16412,471,927,15829,213,n/e,n/e,5,4089,1811,90,n/e,10557,7099,1190,0,256,728
6703,297279.732169,4433,16446,466,931,15774,213,n/e,n/e,5,3236,1811,81,n/e,10550,7022,1128,0,256,790
6704,304276.6127324,4430,16474,468,933,15699,213,n/e,n/e,5,2211,1808,117,n/e,10548,6897,1107,0,257,731
6705,304581.2262661,4430,16436,470,916,15510,214,n/e,n/e,5,3340,1810,140,n/e,10561,6643,743,0,256,705
6706,308402.7415079,4433,16356,468,881,15393,214,n/e,n/e,5,1360,1808,137,n/e,10553,6728,247,0,258,669
6707,313770.4012013,4431,16401,469,882,15139,214,n/e,n/e,5,126,1804,117,n/e,10540,6902,174,0,265,580
6708,309755.0409835,4434,16385,474,865,14800,214,n/e,n/e,5,133,1797,130,n/e,10544,7040,174,0,268,507
6709,303939.6917026,4428,16317,476,843,14455,215,n/e,n/e,5,331,1802,192,n/e,10555,6664,203,0,268,523
6710,298747.4155589,4429,16250,474,826,14033,214,n/e,n/e,5,264,1801,38,n/e,10547,6633,160,0,266,575
6711,295622.8191596,4428,16106,470,836,13493,214,n/e,n/e,5,311,1799,31,n/e,10533,6621,244,0,266,607
6712,289129.0124626,4434,15981,475,822,13120,214,n/e,n/e,5,458,1801,41,n/e,10517,6625,211,0,267,586
6713,291805.9192744,4431,16063,469,820,12856,214,n/e,n/e,5,312,1800,47,n/e,10526,5961,219,0,267,569
6714,297847.4210274,4431,16044,467,816,12188,214,n/e,n/e,5,268,1802,68,n/e,10517,6000,220,0,269,553
6715,308753.5086074,4433,16066,460,822,11362,214,n/e,n/e,5,138,1803,64,n/e,10528,6144,241,0,267,556
6716,292521.2995431,4432,16059,468,819,10560,214,n/e,n/e,5,138,1801,22,n/e,10508,6102,242,0,264,573
6717,273224.4937149,4436,15977,470,825,10295,214,n/e,n/e,5,296,1801,25,n/e,10528,5092,399,0,256,601
6718,255256.9105795,4440,15887,473,824,9670,214,n/e,n/e,5,299,1801,20,n/e,10506,4576,402,0,266,567
6719,231801.6684799,4440,15870,464,818,8889,214,n/e,n/e,5,499,1798,13,n/e,10509,4445,603,0,266,545
6720,219834.0488883,4457,15796,469,817,8408,214,n/e,n/e,5,533,1799,9,n/e,10471,4260,636,0,267,523
6721,216469.4539472,4459,15696,476,820,8188,214,n/e,n/e,5,88,1793,12,n/e,10522,4044,167,0,267,589
6722,213626.3942987,4459,15713,479,824,8019,215,n/e,n/e,5,42,1789,40,n/e,10503,4471,146,0,265,557
6723,215435.614075,4460,15677,482,831,8027,215,n/e,n/e,5,43,1778,17,n/e,10503,4626,146,0,264,541
6724,220987.8880313,4458,15623,477,818,8139,216,n/e,n/e,5,44,1773,23,n/e,10503,4298,147,0,265,498
6725,234875.4959569,4457,15565,473,778,7979,216,n/e,n/e,5,42,1772,54,n/e,10532,4127,146,0,269,481
6726,271230.6596758,4455,15543,470,755,7958,216,n/e,n/e,5,42,1768,33,n/e,10525,3706,146,0,269,466
6727,299028.9523098,4458,15497,461,760,7994,217,n/e,n/e,5,42,1774,15,n/e,10524,3643,146,0,274,472
6728,306731.9824288,4459,15474,466,763,7998,217,n/e,n/e,5,42,1773,11,n/e,10496,3641,146,0,267,452
6729,307936.5904941,4451,15484,458,766,7996,217,n/e,n/e,5,42,1773,23,n/e,10563,3717,146,0,259,419
6730,312104.2574788,4448,15485,450,778,7947,217,n/e,n/e,5,43,1766,18,n/e,10465,3491,146,0,267,420
6731,317061.1504372,4448,15466,447,767,7935,217,n/e,n/e,5,69,1767,21,n/e,10466,2971,149,0,265,461
6732,312002.7196342,4442,15537,446,760,7937,217,n/e,n/e,5,49,1768,18,n/e,10469,3087,147,0,267,461
6733,304235.0745232,4437,15661,454,744,8124,217,n/e,n/e,5,45,1771,44,n/e,10472,3100,149,0,258,433
6734,293135.1419672,4431,15679,453,735,8275,217,n/e,n/e,5,97,1772,22,n/e,10516,3029,201,0,266,441
6735,285625.9568243,4431,15663,450,735,8329,217,n/e,n/e,5,70,1768,17,n/e,10523,3110,146,0,267,426
6736,278767.5369581,4429,15625,455,749,8287,217,n/e,n/e,5,102,1768,38,n/e,10477,3178,147,0,267,392
6737,280198.2974955,4435,15690,458,750,8390,217,n/e,n/e,5,182,1758,49,n/e,10522,3429,254,0,262,371
6738,286502.874573,4443,15685,447,747,8590,217,n/e,n/e,5,116,1753,44,n/e,10536,3692,206,0,257,400
6739,302688.9300716,4441,15716,443,751,8828,217,n/e,n/e,5,122,1744,95,n/e,10533,3971,225,0,254,430
6740,288676.7075185,4440,15775,442,748,9233,217,n/e,n/e,5,121,1736,80,n/e,10531,4037,225,0,267,447
6741,271249.121102,4438,15778,448,763,9505,217,n/e,n/e,5,43,1739,15,n/e,10531,4612,146,0,267,431
6742,256890.7468061,4436,15806,456,773,9772,217,n/e,n/e,5,42,1740,14,n/e,10526,4862,146,0,267,422
6743,235355.4930404,4437,15792,464,814,10229,217,n/e,n/e,5,43,1739,38,n/e,10537,4938,146,0,267,423
6744,217429.4481142,4434,15792,462,802,11145,217,n/e,n/e,5,162,1746,31,n/e,10537,5101,147,0,267,430
6745,207963.3517847,4431,15722,466,830,12150,216,n/e,n/e,5,49,1741,201,n/e,10551,6205,147,3,266,468
6746,201520.31401,4429,15793,474,836,12925,216,n/e,n/e,5,1033,1745,359,n/e,10566,6353,154,5,264,467
6747,203541.8401886,4436,15807,466,856,13578,215,n/e,n/e,5,1939,1748,326,n/e,10580,6465,188,15,264,450
6748,205618.750646,4426,15794,459,964,13942,214,n/e,n/e,5,2062,1752,307,n/e,10582,6923,185,82,264,434
6749,209504.8808798,4437,15594,465,1041,13827,214,n/e,n/e,5,1116,1758,278,n/e,10558,7291,147,280,264,447
6750,213963.3153285,4439,15502,470,1206,13726,214,n/e,n/e,5,2000,1765,387,n/e,10580,7305,146,585,264,455
6751,225570.9371074,4436,15492,483,1265,13774,215,n/e,n/e,5,2397,1750,392,n/e,10578,7277,148,965,262,456
6752,237820.0934499,4437,15524,467,1360,13821,215,n/e,n/e,5,2830,1750,392,n/e,10577,7304,146,1523,255,492
6753,248380.029287,4439,15584,458,1599,13949,215,n/e,n/e,5,3071,1772,377,n/e,10574,7618,147,2111,260,472
6754,254486.146032,4439,15574,451,1635,13998,215,n/e,n/e,5,2989,1775,392,n/e,10575,7596,147,2777,259,446
6755,256581.5179157,4440,15587,453,1651,13846,215,n/e,n/e,5,2905,1772,332,n/e,10576,7456,146,3453,259,425
6756,250881.5525491,4438,15587,467,1652,13814,216,n/e,n/e,5,2578,1772,310,n/e,10576,7463,147,4138,261,455
6757,240464.6927658,4439,15557,469,1649,13708,215,n/e,n/e,5,2553,1778,338,n/e,10578,7239,146,4855,265,477
6758,234815.4963215,4441,15576,468,1658,13697,215,n/e,n/e,5,2481,1782,315,n/e,10577,7268,147,5673,265,432
6759,231524.7470855,4436,15593,476,1650,13731,215,n/e,n/e,5,2265,1784,324,n/e,10574,7017,147,6455,267,418
6760,229189.37666,4433,15554,469,1657,13897,215,n/e,n/e,5,1481,1785,205,n/e,10579,7025,146,7109,270,447
6761,234367.806734,4445,15683,465,1665,13845,215,n/e,n/e,5,1699,1785,228,n/e,10586,6915,146,7774,260,454
6762,245236.9714614,4448,15721,459,1680,13830,215,n/e,n/e,5,1145,1780,97,n/e,10580,6925,146,8367,256,434
6763,261921.4854697,4456,15703,481,1672,13846,215,n/e,n/e,5,935,1777,81,n/e,10572,6864,146,9210,272,418
6764,249543.0991432,4459,15714,489,1541,13703,215,n/e,n/e,5,713,1778,75,n/e,10572,6827,145,9739,267,375
6765,233573.9654036,4455,15629,480,1604,13812,215,n/e,n/e,5,682,1781,117,n/e,10574,6708,146,10154,267,298
6766,223650.9487734,4446,15602,470,1566,13986,215,n/e,n/e,5,427,1778,112,n/e,10570,6550,155,10886,266,271
6767,205503.3667317,4438,15575,471,1454,14014,215,n/e,n/e,5,382,1775,277,n/e,10567,6561,240,10967,266,234
6768,190572.6882208,4453,15592,473,1427,13922,216,n/e,n/e,5,411,1779,181,n/e,10559,6500,304,11053,267,227
6769,183848.1136952,4455,15602,473,1535,13894,215,n/e,n/e,5,843,1779,207,n/e,10552,6346,267,11214,266,195
6770,183363.5012551,4453,15531,472,1581,13900,215,n/e,n/e,5,748,1780,192,n/e,10531,6286,180,11213,257,169
6771,187415.7843254,4452,15600,474,1555,13886,215,n/e,n/e,5,760,1783,202,n/e,10556,6299,147,11198,263,148
6772,188578.8541816,4449,15618,474,1589,13886,215,n/e,n/e,5,778,1785,226,n/e,10563,6286,146,N/A,258,140
6773,189428.0797909,4444,15741,475,1589,13863,214,n/e,n/e,5,1555,1787,213,n/e,10563,6015,145,N/A,264,171
6774,188463.4702673,4445,15719,472,1592,13841,214,n/e,n/e,5,1482,1787,191,n/e,10567,5915,152,N/A,266,196
6775,189792.6929601,4445,15632,461,1585,13815,215,n/e,n/e,5,1583,1788,238,n/e,10565,6050,234,9917,267,222
6776,198432.6404632,4440,15436,443,1579,13801,215,n/e,n/e,5,1500,1791,217,n/e,10563,6075,169,9484,267,223
6777,206920.2811994,4438,15322,456,1581,13895,215,n/e,n/e,5,1022,1799,226,n/e,10571,6139,207,8824,264,220
6778,215532.536563,4438,15253,464,1584,13851,215,n/e,n/e,5,964,1807,156,n/e,10566,6063,174,8480,261,228
6779,224749.4036376,4434,15297,464,1568,13893,215,n/e,n/e,5,1067,1806,187,n/e,10563,6031,178,7772,266,231
6780,219792.5106791,4439,15352,457,1560,13955,215,n/e,n/e,5,859,1806,152,n/e,10565,6154,183,7173,265,225
6781,208489.5024339,4437,15377,460,1567,14137,215,n/e,n/e,5,112,1807,164,n/e,10564,6243,155,6443,268,208
6782,199235.7125067,4434,15376,472,1569,14318,215,n/e,n/e,5,157,1806,140,n/e,10560,6108,144,5892,263,192
6783,195621.8883107,4447,15365,473,1571,14350,215,n/e,n/e,5,451,1808,176,n/e,10565,5976,145,5207,266,166
6784,196701.8817486,4451,15331,468,1570,14284,215,n/e,n/e,5,312,1809,233,n/e,10567,6165,145,4557,266,143
6785,208083.3510556,4451,15460,470,1579,14123,215,n/e,n/e,5,41,1810,132,n/e,10565,6273,145,3824,266,150
6786,225520.1681851,4449,15443,466,1593,13885,216,n/e,n/e,5,46,1812,146,n/e,10566,6043,145,3195,266,170
6787,245393.8935848,4441,15433,476,1614,13863,217,n/e,n/e,5,130,1814,150,n/e,10575,6083,146,2533,267,180
6788,236223.180076,4438,15408,479,1617,13991,217,n/e,n/e,5,499,1813,208,n/e,10567,6091,145,1923,261,176
6789,227324.7726049,4439,15422,468,1633,14171,217,n/e,n/e,5,443,1811,254,n/e,10555,6207,174,1379,264,184
6790,222441.7253515,4442,15424,465,1663,14251,216,n/e,n/e,5,879,1811,303,n/e,10566,6392,238,899,267,191
6791,205549.5202974,4444,15409,472,1669,14236,215,n/e,n/e,5,1331,1813,263,n/e,10572,6545,293,470,265,213
6792,195229.5830021,4442,15434,463,1665,14265,215,n/e,n/e,5,1739,1819,235,n/e,10575,6599,285,220,239,232
6793,192834.2129412,4444,15443,462,1697,14220,215,n/e,n/e,5,1348,1816,164,n/e,10535,6670,328,80,252,257
6794,194869.5851895,4448,15443,461,1718,14266,215,n/e,n/e,5,2079,1817,233,n/e,10560,6720,326,23,249,276
6795,196932.6495772,4443,15415,472,1729,14269,215,n/e,n/e,5,2473,1828,269,n/e,10570,6802,275,6,257,276
6796,205203.3685545,4439,15517,465,1731,14365,215,n/e,n/e,5,3263,1815,364,n/e,10568,6780,652,0,261,262
6797,217143.2960067,4440,15753,470,1812,14429,214,n/e,n/e,5,3565,1807,340,n/e,10558,7034,339,0,267,289
6798,256009.2137008,4445,15913,472,2327,14433,214,n/e,n/e,5,2903,1806,270,n/e,10554,6654,343,0,266,337
6799,285570.5725454,4435,15909,465,2359,14454,215,n/e,n/e,5,2306,1799,245,n/e,10547,6535,332,0,256,354
6800,295396.6666876,4450,15894,467,1830,14454,215,n/e,n/e,5,1608,1797,208,n/e,10541,6509,329,0,267,379
6801,296028.9705379,4450,15770,472,1723,14496,215,n/e,n/e,5,1924,1796,205,n/e,10556,6517,516,0,267,448
6802,297565.8842765,4444,15731,466,1690,14450,215,n/e,n/e,5,762,1792,134,n/e,10547,6365,480,0,270,523
